Year,US_Price,UK_Price,US_Price_Normalized,UK_Price_Normalized,US_Volatility_Normalized,UK_Volatility_Normalized,Volatility_Ratio_Normalized,US_YoY_Change_Normalized,UK_YoY_Change_Normalized,Price_Correlation_Normalized,Period
1745,35.0,2.1075,0.44010507696876655,0.2757929021869889,0.017782930534749455,0.0,,-5.405405405405405,0.0,,Early Colonial
1745,40.0,2.1075,0.5029772308214475,0.2757929021869889,0.044457326337009585,0.0,,14.285714285714302,0.0,,Early Colonial
1745,32.0,2.1075,0.402381784657158,0.2757929021869889,0.07113172213923928,0.0,,-19.999999999999996,0.0,,Early Colonial
1745,32.0,2.1075,0.402381784657158,0.2757929021869889,0.0,0.0,,0.0,0.0,,Early Colonial
1745,30.0,2.1075,0.37723292311608564,0.2757929021869889,0.0177829305347436,0.0,,-6.25,0.0,,Early Colonial
1745,40.0,2.1075,0.5029772308214475,0.2757929021869889,0.08891465267405609,0.0,,33.33333333333333,0.0,,Early Colonial
1745,44.0,2.1075,0.5532749539035923,0.2757929021869889,0.03556586106959878,0.0,,10.000000000000009,0.0,-0.5619514869490806,Early Colonial
1746,30.0,2.2925,0.37723292311608564,0.30000248078940545,0.12448051374368779,0.017118757199437337,7.2715859155814915,-31.818181818181824,8.778173190984573,-0.9693344295106352,Early Colonial
1746,31.0,2.2925,0.3898073538866218,0.30000248078940545,0.008891465267263355,0.0,,3.3333333333333215,0.0,-0.7543047960084688,Early Colonial
1746,40.0,2.2925,0.5029772308214475,0.30000248078940545,0.08002318740664774,0.0,,29.03225806451615,0.0,,Early Colonial
1746,40.0,2.2925,0.5029772308214475,0.30000248078940545,0.0,0.0,,0.0,0.0,,Early Colonial
1746,37.0,2.2925,0.4652539385098389,0.30000248078940545,0.02667439580217955,0.0,,-7.500000000000007,0.0,,Early Colonial
1746,40.0,2.2925,0.5029772308214475,0.30000248078940545,0.02667439580217955,0.0,,8.108108108108114,0.0,,Early Colonial
1746,32.0,2.2925,0.402381784657158,0.30000248078940545,0.07113172213923914,0.0,,-19.999999999999996,0.0,,Early Colonial
1746,32.0,2.2925,0.402381784657158,0.30000248078940545,0.0,0.0,,0.0,0.0,,Early Colonial
1746,32.0,2.2925,0.402381784657158,0.30000248078940545,0.0,0.0,,0.0,0.0,,Early Colonial
1746,31.0,2.2925,0.3898073538866218,0.30000248078940545,0.008891465267265702,0.0,,-3.125000000000011,0.0,,Early Colonial
1746,30.0,2.2925,0.37723292311608564,0.30000248078940545,0.008891465267263131,0.0,,-3.2258064516129004,0.0,-0.998913338445754,Early Colonial
1747,66.0,2.16,0.8299124308553884,0.2826631880065936,0.3200927496266464,0.012260731507704965,26.107149432763595,119.99999999999997,-5.779716466739348,-0.984014709010149,Early Colonial
1747,58.0,2.16,0.7293169846910988,0.2826631880065936,0.07113172213924704,0.0,,-12.121212121212121,0.0,-0.9753428933011465,Early Colonial
1747,66.0,2.16,0.8299124308553884,0.2826631880065936,0.07113172213924704,0.0,,13.793103448275868,0.0,,Early Colonial
1747,66.0,2.16,0.8299124308553884,0.2826631880065936,0.0,0.0,,0.0,0.0,,Early Colonial
1747,60.0,2.16,0.7544658462321713,0.2826631880065936,0.053348791604430804,0.0,,-9.090909090909083,0.0,,Early Colonial
1747,42.0,2.16,0.5281260923625198,0.2826631880065936,0.1600463748133194,0.0,,-30.000000000000004,0.0,,Early Colonial
1747,39.0,2.16,0.4904028000509113,0.2826631880065936,0.0266743958021805,0.0,,-7.14285714285714,0.0,,Early Colonial
1747,55.0,2.16,0.6915936923794903,0.2826631880065936,0.14226344427850426,0.0,,41.025641025641036,0.0,,Early Colonial
1747,40.0,2.16,0.5029772308214475,0.2826631880065936,0.13337197901109696,0.0,,-27.27272727272727,0.0,,Early Colonial
1747,34.0,2.16,0.4275306461982304,0.2826631880065936,0.05334879160442004,0.0,,-15.000000000000002,0.0,0.868855374740414,Early Colonial
1748,74.0,2.3375,0.9305078770196779,0.3058912972062095,0.35565861069627475,0.01642475352918979,21.653817213403194,117.64705882352939,8.217592592592581,0.9934899850509882,Early Colonial
1748,74.0,2.3375,0.9305078770196779,0.3058912972062095,0.0,0.0,,0.0,0.0,1.0000000000000349,Early Colonial
1748,74.0,2.3375,0.9305078770196779,0.3058912972062095,0.0,0.0,,0.0,0.0,,Early Colonial
1748,73.0,2.3375,0.9179334462491417,0.3058912972062095,0.008891465267372712,0.0,,-1.3513513513513375,0.0,,Early Colonial
1748,73.0,2.3375,0.9179334462491417,0.3058912972062095,0.0,0.0,,0.0,0.0,,Early Colonial
1748,73.0,2.3375,0.9179334462491417,0.3058912972062095,0.0,0.0,,0.0,0.0,,Early Colonial
1748,59.0,2.3375,0.7418914154616351,0.3058912972062095,0.1244805137436932,0.0,,-19.17808219178083,0.0,,Early Colonial
1748,61.0,2.3375,0.7670402770027075,0.3058912972062095,0.01778293053478049,0.0,,3.3898305084745894,0.0,,Early Colonial
1748,62.0,2.3375,0.7796147077732436,0.3058912972062095,0.008891465267343412,0.0,,1.6393442622950616,0.0,,Early Colonial
1748,62.0,2.3375,0.7796147077732436,0.3058912972062095,0.0,0.0,,0.0,0.0,,Early Colonial
1748,74.0,2.3375,0.9305078770196779,0.3058912972062095,0.10669758320887918,0.0,,19.354838709677423,0.0,,Early Colonial
1748,63.0,2.3375,0.7921891385437798,0.3058912972062095,0.097806117941472,0.0,,-14.864864864864858,0.0,0.7825510568957194,Early Colonial
1749,80.0,2.48,1.005954461642895,0.32453921585942225,0.15115490954591554,0.013186069734701357,11.463226919551776,26.984126984127,6.096256684491963,0.8153742483272117,Early Colonial
1749,79.0,2.48,0.9933800308723588,0.32453921585942225,0.008891465267392847,0.0,,-1.2500000000000067,0.0,0.9984038297885797,Early Colonial
1749,80.0,2.48,1.005954461642895,0.32453921585942225,0.008891465267392847,0.0,,1.2658227848101333,0.0,,Early Colonial
1749,79.0,2.48,0.9933800308723588,0.32453921585942225,0.008891465267392847,0.0,,-1.2500000000000067,0.0,,Early Colonial
1749,80.0,2.48,1.005954461642895,0.32453921585942225,0.008891465267392847,0.0,,1.2658227848101333,0.0,,Early Colonial
1749,74.0,2.48,0.9305078770196779,0.32453921585942225,0.05334879160443808,0.0,,-7.500000000000007,0.0,,Early Colonial
1749,72.0,2.48,0.9053590154786055,0.32453921585942225,0.017782930534797996,0.0,,-2.7027027027026973,0.0,,Early Colonial
1749,73.0,2.48,0.9179334462491417,0.32453921585942225,0.00889146526737403,0.0,,1.388888888888884,0.0,,Early Colonial
1749,73.0,2.48,0.9179334462491417,0.32453921585942225,0.0,0.0,,0.0,0.0,,Early Colonial
1749,73.0,2.48,0.9179334462491417,0.32453921585942225,0.0,0.0,,0.0,0.0,1.0000000000037286,Early Colonial
1751,62.0,2.4625,0.7796147077732436,0.3222491205862207,0.09780611794147193,0.0016193418972398003,60.3986830132564,-15.068493150684937,-0.7056451612903247,0.9859037584091375,Pre-Revolution
1751,59.0,2.4625,0.7418914154616351,0.3222491205862207,0.02667439580219842,0.0,,-4.8387096774193505,0.0,0.9733285267881194,Pre-Revolution
1751,62.0,2.4625,0.7796147077732436,0.3222491205862207,0.02667439580219842,0.0,,5.084745762711851,0.0,,Pre-Revolution
1751,62.0,2.4625,0.7796147077732436,0.3222491205862207,0.0,0.0,,0.0,0.0,,Pre-Revolution
1751,67.0,2.4625,0.8424868616259246,0.3222491205862207,0.04445732633702374,0.0,,8.064516129032274,0.0,,Pre-Revolution
1751,65.0,2.4625,0.8173380000848522,0.3222491205862207,0.01778293053478905,0.0,,-2.985074626865669,0.0,,Pre-Revolution
1751,66.0,2.4625,0.8299124308553884,0.3222491205862207,0.008891465267355705,0.0,,1.538461538461533,0.0,,Pre-Revolution
1751,65.0,2.4625,0.8173380000848522,0.3222491205862207,0.008891465267355705,0.0,,-1.5151515151515027,0.0,,Pre-Revolution
1751,67.0,2.4625,0.8424868616259246,0.3222491205862207,0.01778293053478905,0.0,,3.076923076923066,0.0,,Pre-Revolution
1751,68.0,2.4625,0.8550612923964608,0.3222491205862207,0.008891465267362337,0.0,,1.4925373134328401,0.0,,Pre-Revolution
1751,72.0,2.4625,0.9053590154786055,0.3222491205862207,0.03556586106961854,0.0,,5.882352941176472,0.0,,Pre-Revolution
1751,65.0,2.4625,0.8173380000848522,0.3222491205862207,0.06224025687184254,0.0,,-9.722222222222221,0.0,0.8974358974359052,Pre-Revolution
1752,80.0,2.715,1.005954461642895,0.35529192381384334,0.1333719790111019,0.02336479023166442,5.708246369374787,23.076923076923084,10.253807106599,0.8790490729915559,Pre-Revolution
1752,91.0,2.715,1.1442732001187932,0.35529192381384334,0.09780611794147731,0.0,,13.750000000000018,0.0,0.916909208098004,Pre-Revolution
1752,88.0,2.715,1.1065499078071845,0.35529192381384334,0.026674395802229,0.0,,-3.296703296703307,0.0,,Pre-Revolution
1752,80.0,2.715,1.005954461642895,0.35529192381384334,0.07113172213925607,0.0,,-9.090909090909093,0.0,,Pre-Revolution
1752,80.0,2.715,1.005954461642895,0.35529192381384334,0.0,0.0,,0.0,0.0,,Pre-Revolution
1752,88.0,2.715,1.1065499078071845,0.35529192381384334,0.07113172213925614,0.0,,10.000000000000009,0.0,,Pre-Revolution
1752,61.0,2.715,0.7670402770027075,0.35529192381384334,0.24006956221998593,0.0,,-30.681818181818176,0.0,,Pre-Revolution
1752,61.0,2.715,0.7670402770027075,0.35529192381384334,0.0,0.0,,0.0,0.0,,Pre-Revolution
1752,62.0,2.715,0.7796147077732436,0.35529192381384334,0.008891465267338394,0.0,,1.6393442622950616,0.0,,Pre-Revolution
1752,80.0,2.715,1.005954461642895,0.35529192381384334,0.1600463748133228,0.0,,29.03225806451615,0.0,,Pre-Revolution
1752,63.0,2.715,0.7921891385437798,0.35529192381384334,0.15115490954591584,0.0,,-21.250000000000004,0.0,,Pre-Revolution
1752,74.0,2.715,0.9305078770196779,0.35529192381384334,0.09780611794147219,0.0,,17.460317460317466,0.0,0.4619565781223641,Pre-Revolution
1754,65.0,2.5225,0.8173380000848522,0.33010087580862607,0.08002318740665784,0.01781276086968457,4.492464025767551,-12.162162162162149,-7.090239410681399,-0.09901475429762524,Pre-Revolution
1754,74.0,2.5225,0.9305078770196779,0.33010087580862607,0.08002318740665784,0.0,,13.846153846153841,0.0,0.5353033790313028,Pre-Revolution
1754,69.0,2.5225,0.867635723166997,0.33010087580862607,0.044457326337028105,0.0,,-6.756756756756744,0.0,,Pre-Revolution
1754,68.0,2.5225,0.8550612923964608,0.33010087580862607,0.008891465267364342,0.0,,-1.449275362318847,0.0,,Pre-Revolution
1754,68.0,2.5225,0.8550612923964608,0.33010087580862607,0.0,0.0,,0.0,0.0,,Pre-Revolution
1754,71.0,2.5225,0.8927845847080693,0.33010087580862607,0.026674395802207738,0.0,,4.4117647058823595,0.0,,Pre-Revolution
1754,62.0,2.5225,0.7796147077732436,0.33010087580862607,0.08002318740665675,0.0,,-12.676056338028175,0.0,,Pre-Revolution
1754,62.0,2.5225,0.7796147077732436,0.33010087580862607,0.0,0.0,,0.0,0.0,,Pre-Revolution
1754,63.0,2.5225,0.7921891385437798,0.33010087580862607,0.008891465267341662,0.0,,1.6129032258064502,0.0,,Pre-Revolution
1754,69.0,2.5225,0.867635723166997,0.33010087580862607,0.05334879160443285,0.0,,9.523809523809534,0.0,,Pre-Revolution
1754,64.0,2.5225,0.804763569314316,0.33010087580862607,0.044457326337024525,0.0,,-7.246376811594201,0.0,-0.6366127389367963,Pre-Revolution
